"dominio","...1","directorio","secuencia_p","orden","clase","mes","estrato1","sex","age","p6050","p6090","p6210","p6210s1","p6240","oficio","p6426","relab","hoursWorkUsual","p6870","p7040","p7090","p7495","p7500s1a1","p7500s2a1","p7500s3a1","p7505","p7510s1a1","p7510s2a1","p7510s3a1","p7510s5a1","p7510s6a1","p7510s7a1","impa","isa","iof1","iof2","iof3h","iof3i","iof6","ingtotob","ingtot","fex_c","depto","fex_dpto","fweight","college","regSalud","cotPension","totalHoursWorked","formal","cuentaPropia","microEmpresa","y_total_m","y_total_m_ha","ingtot_H"
"BOGOTA",680,4744520,1,1,1,10,"2","1",65,"1","1","3","5","1","58",252,1,60,9,2,2,"1",1200000,687492,0,"2",0,0,0,0,0,0,1950000,0,0,687492,0,0,1200000,3837492,3837492,241.508685039882,11,241.508685039882,242,0,"1",3,60,"1",0,0,1950000,7583.33349609375,63958.2
"BOGOTA",683,4744521,1,1,1,10,"2","1",58,"1","1","6","2","1","33",432,1,48,4,2,2,"2",0,0,0,"1",0,0,0,0,0,0,7e+06,0,0,0,0,0,0,7e+06,7e+06,185.61137531869,11,185.61137531869,186,0,"1",1,48,"1",0,0,7e+06,34027.77734375,145833.333333333
"BOGOTA",686,4744521,1,2,1,10,"2","0",53,"2","1","6","5","1","13",8,1,40,6,2,2,"2",0,0,0,"2",0,0,0,0,0,0,1041666.66666667,0,0,0,0,0,0,1041666.66666667,1041666.66666667,185.61137531869,11,185.61137531869,186,0,"1",1,40,"1",0,0,1041666.6875,6076.38916015625,26041.6666666668
"BOGOTA",689,4744522,1,1,1,10,"2","1",21,"1","1","5","11","1","95",12,1,56,9,2,2,"2",0,0,0,"2",0,0,0,0,0,0,1350000,0,0,0,0,0,0,1350000,1350000,289.448274249523,11,289.448274249523,289,1,"1",1,56,"1",0,0,1350000,5625,24107.1428571429
"BOGOTA",691,4744523,1,1,1,10,"2","0",39,"1","1","5","11","4","53",1,4,36,9,2,1,"2",0,0,0,"2",0,0,0,0,0,0,6e+05,0,0,0,0,0,0,6e+05,6e+05,225.872947120388,11,225.872947120388,226,1,"1",2,36,"0",1,0,6e+05,3888.88891601562,16666.6666666667
"BOGOTA",693,4744523,1,3,1,10,"2","1",19,"3","1","5","11","2","93",6,4,40,1,2,2,"2",0,0,0,"2",0,0,0,0,0,0,5e+05,0,0,0,0,0,0,5e+05,5e+05,225.872947120388,11,225.872947120388,226,1,"3",2,40,"0",1,1,5e+05,2916.66674804688,12500
"BOGOTA",694,4744523,1,5,1,10,"2","0",18,"3","1","4","9","4","53",1,4,32,9,2,2,"2",0,0,0,"2",0,0,0,0,0,0,5e+05,0,0,0,0,0,0,5e+05,5e+05,225.872947120388,11,225.872947120388,226,0,"3",2,32,"0",1,0,5e+05,3645.83325195312,15625
"BOGOTA",696,4744524,1,1,1,10,"3","0",55,"1","1","6","2","1","59",108,1,49,9,2,1,"1",0,0,2e+05,"1",0,0,0,0,120000,0,846242,0,0,0,2e+05,0,0,1046242,1046242,192.328024431289,11,192.328024431289,192,0,"1",1,49,"1",0,0,846242,4029.72387695312,21351.8775510204
"BOGOTA",701,4744525,1,3,1,10,"2","0",23,"3","2","5","11","1","93",0,1,48,2,2,2,"2",0,0,0,"2",0,0,0,0,0,0,8e+05,0,0,0,0,0,0,850000,850000,290.681408655105,11,290.681408655105,291,1,NA,2,48,"0",0,1,8e+05,3888.88891601562,17708.3333333333
"BOGOTA",705,4744527,1,1,1,10,"2","1",32,"1","1","6","5","1","2",36,1,48,9,2,2,"2",0,0,0,"1",0,0,0,0,180000,0,1616666.66666667,0,0,0,0,0,0,1616666.66666667,1616666.66666667,232.737021196809,11,232.737021196809,233,0,"1",1,48,"1",0,0,1616666.625,7858.7958984375,33680.5555555556
"BOGOTA",706,4744529,1,1,1,10,"2","1",33,"1","1","6","5","1","15",48,4,52,9,1,2,"2",0,0,0,"1",0,0,0,0,0,7e+05,2700000,430000,0,0,0,0,0,3130000,3130000,237.449671681848,11,237.449671681848,237,0,"1",1,62,"1",1,0,2700000,10161.2900390625,50483.8709677419
"BOGOTA",707,4744530,1,1,1,10,"2","0",45,"1","1","3","5","1","54",24,3,48,2,2,2,"2",0,0,0,"1",0,0,0,0,0,0,1006666.66666667,0,0,0,0,0,0,1366666.66666667,1366666.66666667,243.665648185634,11,243.665648185634,244,0,"1",1,48,"1",0,1,1006666.6875,4893.5185546875,28472.2222222223
"BOGOTA",708,4744531,1,1,1,10,"3","1",56,"1","1","5","11","1","41",120,5,42,5,2,2,"2",0,0,0,"2",0,0,0,0,0,0,2500000,0,0,0,0,0,0,2500000,2500000,264.955748444113,11,264.955748444113,265,1,"1",2,42,"0",0,0,2500000,13888.888671875,59523.8095238095
"BOGOTA",710,4744533,1,2,1,10,"2","1",21,"2","1","5","11","1","45",1,1,48,9,2,2,"2",0,0,0,"1",0,0,0,0,0,4e+05,869453,0,0,0,0,0,0,869453,869453,220.186231757416,11,220.186231757416,220,1,"1",1,48,"1",0,0,869453,4226.5078125,18113.6041666667
"BOGOTA",711,4744534,1,1,1,10,"2","1",28,"1","1","5","11","1","41",84,4,48,1,2,2,"2",0,0,0,"2",0,0,0,0,0,0,1e+06,0,0,0,0,0,0,1e+06,1e+06,232.737021196809,11,232.737021196809,233,1,"1",2,48,"0",1,1,1e+06,4861.111328125,20833.3333333333
"BOGOTA",712,4744534,1,2,1,10,"2","0",26,"2","1","5","11","1","45",24,1,48,2,2,2,"2",0,0,0,"1",0,0,0,0,7e+05,0,963703,0,0,0,0,0,0,963703,963703,232.737021196809,11,232.737021196809,233,1,"1",1,48,"1",0,1,963703,4684.66748046875,20077.1458333333
"BOGOTA",713,4744535,1,1,1,10,"3","1",38,"1","1","6","10","1","45",18,1,40,9,2,2,"2",0,0,0,"1",0,0,0,0,0,0,2479166.66666667,0,0,0,0,0,0,2479166.66666667,2479166.66666667,252.747005557077,11,252.747005557077,253,0,"1",1,40,"1",0,0,2479166.75,14461.8056640625,61979.1666666667
"BOGOTA",715,4744535,1,2,1,10,"3","0",41,"2","1","6","5","1","11",192,1,40,9,2,2,"2",0,0,0,"1",0,0,0,0,220000,0,2852333.33333333,0,0,0,0,0,0,2852333.33333333,2852333.33333333,252.747005557077,11,252.747005557077,253,0,"1",1,40,"1",0,0,2852333.25,16638.611328125,71308.3333333333
"BOGOTA",716,4744536,1,1,1,10,"2","0",42,"1","1","6","2","1","45",12,1,56,8,2,2,"2",0,0,0,"1",0,0,0,0,22000,0,1017371.41666667,0,0,0,0,0,0,1067371.41666667,1067371.41666667,169.03392554525,11,169.03392554525,169,0,"1",1,56,"1",0,0,1017371.4375,4239.0478515625,19060.2038690477
"BOGOTA",718,4744536,1,2,1,10,"2","0",22,"3","1","6","4","1","32",6,1,48,4,2,2,"2",0,0,0,"2",0,0,0,0,0,0,890286.333333333,0,0,0,0,0,0,890286.333333333,890286.333333333,169.03392554525,11,169.03392554525,169,0,"1",1,48,"1",0,0,890286.3125,4327.78076171875,18547.6319444444
"BOGOTA",719,4744537,1,1,1,10,"2","1",46,"1","1","6","3","1","79",72,4,40,2,2,2,"2",0,0,0,"2",0,0,0,0,0,0,1200000,0,0,0,0,0,0,1200000,1200000,204.544954283552,11,204.544954283552,205,0,"1",1,40,"1",1,1,1200000,7000,30000
"BOGOTA",720,4744537,1,2,1,10,"2","0",40,"2","1","5","11","1","41",12,4,60,1,2,2,"2",0,0,0,"2",0,0,0,0,0,0,1e+06,0,0,0,0,0,0,1e+06,1e+06,204.544954283552,11,204.544954283552,205,1,"1",1,60,"1",1,1,1e+06,3888.88891601562,16666.6666666667
"BOGOTA",724,4744538,1,1,1,10,"2","0",40,"1","1","6","5","1","6",144,4,48,9,2,2,"2",0,0,0,"2",0,0,0,0,0,0,3e+06,0,0,0,0,0,0,3e+06,3e+06,226.35977122571,11,226.35977122571,226,0,"1",1,48,"1",1,0,3e+06,14583.3330078125,62500
"BOGOTA",726,4744539,1,1,1,10,"3","0",23,"1","1","6","2","1","45",36,1,40,4,1,2,"2",0,0,0,"1",0,0,0,0,0,0,934453,6e+05,0,0,0,0,0,1534453,1534453,131.718064225058,11,131.718064225058,132,0,"1",1,48,"1",0,0,1534453,7459.146484375,31967.7708333333
"BOGOTA",729,4744539,1,4,1,10,"3","0",19,"9","2","5","11","1","45",18,1,48,2,2,2,"2",0,0,0,"2",0,0,0,0,0,0,781242,0,0,0,0,0,0,991242,991242,131.718064225058,11,131.718064225058,132,1,NA,2,48,"0",0,1,781242,3797.7041015625,20650.875
"BOGOTA",730,4744540,1,1,1,10,"2","1",36,"1","1","5","11","1","95",60,4,60,1,2,2,"2",0,0,0,"2",0,0,0,0,0,0,780000,0,0,0,0,0,0,780000,780000,220.143794721924,11,220.143794721924,220,1,"3",2,60,"0",1,1,780000,3033.33325195312,13000
"BOGOTA",733,4744541,1,1,1,10,"2","0",59,"1","1","3","3","2","55",2,3,3,1,2,1,"2",0,0,0,"1",2400000,0,0,0,0,1558000,105000,0,0,0,2e+05,0,0,305000,305000,229.64388575148,11,229.64388575148,230,0,"1",2,3,"0",0,1,105000,8166.66650390625,101666.666666667
"BOGOTA",734,4744542,1,1,1,10,"2","0",59,"1","1","4","6","4","54",12,3,20,1,2,1,"2",0,0,0,"2",0,0,0,0,0,0,481500,0,0,0,0,0,0,481500,481500,252.164765953316,11,252.164765953316,252,0,"1",1,20,"1",0,1,481500,5617.5,24075
"BOGOTA",735,4744542,1,2,1,10,"2","0",35,"3","1","5","11","1","39",36,1,44,7,2,2,"2",0,0,0,"2",0,0,0,0,0,0,1054877.66666667,0,0,0,0,0,0,1054877.66666667,1054877.66666667,252.164765953316,11,252.164765953316,252,1,"1",1,44,"1",0,0,1054877.625,5594.0478515625,23974.4924242425
"BOGOTA",737,4744542,1,3,1,10,"2","0",33,"3","1","5","11","1","38",1,1,48,9,1,2,"2",0,0,0,"2",0,0,0,0,0,0,901453,140000,0,0,0,0,0,1041453,1041453,252.164765953316,11,252.164765953316,252,1,"1",1,58,"1",0,0,1041453,4189.75341796875,17956.0862068966
"BOGOTA",739,4744544,1,1,1,10,"2","1",52,"1","1","5","11","1","92",218,1,48,7,2,2,"2",0,0,0,"1",0,0,0,0,0,1500000,1656000,0,0,0,0,0,0,1656000,1656000,195.421159876617,11,195.421159876617,195,1,"1",1,48,"1",0,0,1656000,8050,34500
"BOGOTA",741,4744544,1,2,1,10,"2","0",48,"2","1","5","10","1","93",112,1,48,7,2,2,"2",0,0,0,"1",0,0,0,0,0,1100000,1356711,0,0,0,0,0,0,1356711,1356711,195.421159876617,11,195.421159876617,195,1,"1",1,48,"1",0,0,1356711,6595.123046875,28264.8125
"BOGOTA",742,4744545,1,1,1,10,"2","1",49,"1","1","4","8","1","95",8,1,48,9,2,2,"2",0,0,0,"2",0,0,0,0,0,0,2301953,0,0,0,0,0,0,2301953,2301953,237.449671681848,11,237.449671681848,237,0,"1",1,48,"1",0,0,1301953,6328.93798828125,47957.3541666667
"BOGOTA",744,4744546,1,1,1,10,"2","1",23,"1","1","4","9","1","95",1,1,48,2,2,2,"2",0,0,0,"2",0,0,0,0,0,0,1e+06,0,0,0,0,0,0,1e+06,1e+06,240.196216117684,11,240.196216117684,240,0,"1",2,48,"0",0,1,1e+06,4861.111328125,20833.3333333333
"BOGOTA",745,4744546,1,2,1,10,"2","0",24,"2","1","5","11","1","97",7,1,48,9,2,2,"2",0,0,0,"1",3e+05,0,0,0,0,0,1396953,0,0,0,25000,0,0,1469953,1469953,240.196216117684,11,240.196216117684,240,1,"1",1,48,"1",0,0,1396953,6790.74365234375,30624.0208333333
"BOGOTA",747,4744547,1,1,1,10,"2","1",46,"1","1","4","8","1","97",204,1,48,7,2,2,"2",0,0,0,"2",0,0,0,0,0,0,1279877.66666667,0,0,0,0,0,0,1375877.66666667,1375877.66666667,210.718493751846,11,210.718493751846,211,0,"1",1,48,"1",0,0,1279877.625,6221.62744140625,28664.1180555556
"BOGOTA",749,4744547,1,3,1,10,"2","0",26,"3","1","5","11","1","54",12,3,48,1,2,2,"2",0,0,0,"1",6e+05,0,0,0,0,0,941453,0,0,0,50000,0,0,991453,991453,210.718493751846,11,210.718493751846,211,1,"1",1,48,"1",0,1,941453,4576.5078125,20655.2708333333
"BOGOTA",755,4744550,1,1,1,10,"2","1",28,"1","1","4","9","1","81",21,1,48,2,2,2,"2",0,0,0,"1",0,0,0,0,0,4e+05,941119.666666667,0,0,0,0,0,0,941119.666666667,941119.666666667,371.261106181021,11,371.261106181021,371,0,"1",1,48,"1",0,1,941119.6875,4574.88720703125,19606.6597222222
"BOGOTA",756,4744550,1,2,1,10,"2","0",32,"2","1","5","11","1","54",24,1,40,1,2,2,"2",0,0,0,"1",0,0,0,0,0,0,839575.333333333,0,0,0,0,0,0,839575.333333333,839575.333333333,371.261106181021,11,371.261106181021,371,1,"1",1,40,"1",0,1,839575.3125,4897.5224609375,20989.3833333333
"BOGOTA",758,4744552,1,1,1,10,"3","0",51,"1","1","5","11","1","79",360,4,70,2,2,2,"2",0,0,0,"2",0,0,0,0,0,0,1500000,0,0,0,0,0,0,1500000,1500000,322.987657384251,11,322.987657384251,323,1,"1",2,70,"0",1,1,1500000,5000,21428.5714285714
"BOGOTA",761,4744552,1,4,1,10,"3","0",28,"3","1","6","2","1","39",1,1,48,5,2,2,"2",0,0,0,"2",0,0,0,0,0,0,899453,0,0,0,0,0,0,899453,899453,322.987657384251,11,322.987657384251,323,0,"1",1,48,"1",0,0,899453,4372.3408203125,18738.6041666667
"BOGOTA",764,4744553,1,1,1,10,"2","1",28,"1","1","5","11","1","58",12,1,60,8,2,2,"2",0,0,0,"1",0,0,0,0,0,0,921544.333333333,0,0,0,0,0,0,921544.333333333,921544.333333333,232.737021196809,11,232.737021196809,233,1,"1",1,60,"1",0,0,921544.3125,3583.78344726562,15359.0722222222
"BOGOTA",766,4744554,1,1,1,10,"4","0",32,"1","2","6","4","1","32",9,1,48,3,2,2,"2",0,0,0,"2",0,0,0,0,0,0,8e+05,0,0,0,0,0,0,8e+05,8e+05,243.665648185634,11,243.665648185634,244,0,NA,2,48,"0",0,1,8e+05,3888.88891601562,16666.6666666667
"BOGOTA",769,4744555,1,2,1,10,"2","0",40,"2","1","5","11","1","55",60,1,45,9,2,2,"2",0,0,0,"1",0,0,0,0,8e+05,0,998119.666666667,0,0,0,0,0,0,998119.666666667,998119.666666667,272.756989917344,11,272.756989917344,273,1,"1",1,45,"1",0,0,998119.6875,5175.435546875,22180.437037037
"BOGOTA",770,4744555,1,1,1,10,"2","1",40,"1","1","5","10","1","84",60,1,48,7,2,2,"2",0,0,0,"1",0,0,0,0,90000,0,1125211,0,0,0,0,0,0,1125211,1125211,272.756989917344,11,272.756989917344,273,1,"1",1,48,"1",0,0,1125211,5469.77587890625,23441.8958333333
"BOGOTA",771,4744556,1,1,1,10,"2","1",36,"1","1","5","11","1","59",48,1,48,2,2,2,"2",0,0,0,"2",0,0,0,0,0,0,9e+05,0,0,0,0,0,0,9e+05,9e+05,237.449671681848,11,237.449671681848,237,1,"1",2,48,"0",0,1,9e+05,4375,18750
"BOGOTA",773,4744557,1,1,1,10,"5","0",41,"1","1","6","5","4","12",48,1,40,5,2,2,"2",0,0,0,"1",0,0,0,0,0,0,16250000,0,0,0,0,0,0,17050000,17050000,394.054532458247,11,394.054532458247,394,0,"1",1,40,"1",0,0,16250000,94791.6640625,426250
"BOGOTA",775,4744557,1,5,1,10,"5","0",41,"6","1","4","7","1","54",10,3,54,2,2,2,"2",0,0,0,"1",0,0,0,0,0,1700000,1083333.33333333,0,0,0,0,0,0,1083333.33333333,1583333.33333333,394.054532458247,11,394.054532458247,394,0,"1",1,54,"1",0,1,1083333.375,4681.0703125,29320.9876543209
"BOGOTA",776,4744557,1,2,1,10,"5","1",56,"2","1","6","9","1","12",36,1,40,5,2,2,"2",0,0,0,"1",0,0,0,0,0,0,10833333.3333333,0,0,0,0,0,0,11633333.3333333,11633333.3333333,394.054532458247,11,394.054532458247,394,0,"1",1,40,"1",0,0,10833333,63194.44140625,290833.333333332
"BOGOTA",777,4744558,1,1,1,10,"5","1",47,"1","1","6","5","1","2",180,1,40,6,2,2,"2",0,0,0,"1",0,0,0,3e+07,0,0,1300000,0,2500000,0,0,0,0,3800000,3800000,301.512239583593,11,301.512239583593,302,0,"1",1,40,"1",0,0,1300000,7583.33349609375,95000
"BOGOTA",778,4744558,1,2,1,10,"5","0",47,"2","1","6","8","1","19",120,1,40,6,2,2,"2",0,0,0,"2",0,0,0,0,0,0,1e+06,0,0,0,0,0,0,1e+06,1e+06,301.512239583593,11,301.512239583593,302,0,"1",1,40,"1",0,0,1e+06,5833.33349609375,25000
"BOGOTA",780,4744558,1,6,1,10,"5","0",62,"6","1","3","5","1","54",3,3,48,1,2,2,"2",0,0,0,"1",5e+05,0,0,0,0,0,781242,0,0,0,41666.6666666667,0,0,822908.666666667,1252908.66666667,301.512239583593,11,301.512239583593,302,0,"3",2,48,"0",0,1,781242,3797.7041015625,26102.263888889
"BOGOTA",783,4744559,1,1,1,10,"4","1",27,"1","1","6","6","1","2",28,1,48,9,2,2,"2",0,0,0,"1",0,0,0,0,2800000,0,2912500,0,0,0,0,0,0,2912500,2912500,237.449671681848,11,237.449671681848,237,0,"1",1,48,"1",0,0,2912500,14157.986328125,60677.0833333333
"BOGOTA",786,4744560,1,1,1,10,"5","1",39,"1","1","6","5","1","21",96,1,40,4,2,2,"2",0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,934557,371.261106181021,11,371.261106181021,371,0,"1",1,40,"1",0,0,1617550.51747335,8541.87432821602,23363.925
"BOGOTA",787,4744560,1,2,1,10,"5","0",38,"2","1","6","7","1","21",156,1,48,6,2,2,"2",0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,371.261106181021,11,371.261106181021,371,0,"1",1,48,"1",0,0,1617550.51747335,8541.87432821602,31250
"BOGOTA",788,4744561,1,1,1,10,"2","1",26,"1","1","5","11","1","58",6,1,48,9,2,2,"2",0,0,0,"2",0,0,0,0,0,0,1026953,0,0,0,0,0,0,1026953,1026953,181.399397442463,11,181.399397442463,181,1,"1",1,48,"1",0,0,1026953,4992.1328125,21394.8541666667
"BOGOTA",791,4744562,1,1,1,10,"2","0",34,"1","1","6","1","1","53",58,1,48,9,2,2,"2",0,0,0,"1",0,0,0,0,0,0,1063211,0,0,0,0,0,0,1063211,1063211,272.799426952837,11,272.799426952837,273,0,"1",1,48,"1",0,0,1063211,5168.38671875,22150.2291666667
"BOGOTA",795,4744565,1,1,1,10,"2","0",23,"1","1","5","11","1","32",6,1,48,6,2,2,"2",0,0,0,"2",0,0,0,0,0,0,781242,0,0,0,0,0,0,781242,781242,269.395852853762,11,269.395852853762,269,1,"1",2,48,"0",0,0,781242,3797.7041015625,16275.875
"BOGOTA",796,4744565,1,2,1,10,"2","1",25,"2","1","5","11","1","87",12,1,48,7,2,2,"2",0,0,0,"1",0,0,0,0,0,0,962786.333333333,0,0,0,0,0,0,962786.333333333,962786.333333333,269.395852853762,11,269.395852853762,269,1,"1",1,48,"1",0,0,962786.3125,4680.21142578125,20058.0486111111
"BOGOTA",800,4744568,1,2,1,10,"2","0",36,"2","1","5","11","4","79",2,1,20,3,2,1,"2",0,0,0,"2",0,0,0,0,0,0,2e+05,0,0,0,0,0,0,2e+05,2e+05,273.806996775658,11,273.806996775658,274,1,"1",2,20,"0",0,1,2e+05,2333.33325195312,10000
"BOGOTA",801,4744568,1,1,1,10,"2","1",52,"1","1","4","8","1","98",142,4,60,1,2,2,"2",0,0,0,"2",0,0,0,0,0,0,1e+06,0,0,0,0,0,0,1e+06,1e+06,273.806996775658,11,273.806996775658,274,0,"1",1,60,"1",1,1,1e+06,3888.88891601562,16666.6666666667
"BOGOTA",805,4744570,1,1,1,10,"2","0",53,"1","1","6","5","1","32",360,1,48,9,2,2,"2",0,0,0,"1",0,0,0,0,170000,0,2106000,0,0,0,0,0,0,2106000,2106000,206.349786865442,11,206.349786865442,206,0,"1",1,48,"1",0,0,2106000,10237.5,43875
"BOGOTA",807,4744571,1,1,1,10,"3","0",67,"1","1","6","4","4","45",120,4,2,1,2,2,"1",0,1500000,0,"2",0,0,0,0,0,0,50000,0,0,1500000,0,0,0,1550000,1550000,218.715258762655,11,218.715258762655,219,0,"1",3,2,"1",1,1,50000,5833.33349609375,775000
"BOGOTA",808,4744571,1,2,1,10,"3","1",35,"3","1","6","5","1","8",4,1,40,9,2,2,"2",0,0,0,"1",0,0,0,0,0,6e+05,1588211,0,0,0,0,0,0,1588211,1588211,218.715258762655,11,218.715258762655,219,0,"1",1,40,"1",0,0,1588211,9264.564453125,39705.275
"BOGOTA",809,4744572,1,1,1,10,"3","0",49,"1","1","6","5","1","11",120,4,40,1,2,2,"2",0,0,0,"2",0,0,0,0,0,0,1500000,0,0,0,0,0,0,1500000,1500000,187.615373946249,11,187.615373946249,188,0,"1",1,40,"1",1,1,1500000,8750,37500
"BOGOTA",815,4744574,1,2,1,10,"2","1",58,"2","2","6","3","1","45",24,4,50,1,2,2,"2",0,0,0,"2",0,0,0,0,0,0,7e+05,0,0,0,0,0,0,7e+05,7e+05,260.243097959074,11,260.243097959074,260,0,NA,2,50,"0",1,1,7e+05,3266.66674804688,14000
"BOGOTA",816,4744575,1,1,1,10,"3","1",57,"1","1","4","9","1","98",48,4,40,1,2,2,"2",0,0,0,"2",0,0,0,0,0,0,1200000,0,0,0,0,0,0,1200000,1200000,185.61137531869,11,185.61137531869,186,0,"1",2,40,"0",1,1,1200000,7000,30000
"BOGOTA",818,4744575,1,2,1,10,"3","0",49,"2","1","6","3","1","3",33,1,48,9,2,2,"2",0,0,0,"1",0,0,0,0,0,0,2254877.66666667,0,0,0,0,0,0,2254877.66666667,2254877.66666667,185.61137531869,11,185.61137531869,186,0,"1",1,48,"1",0,0,2254877.75,10961.2109375,46976.6180555556
"BOGOTA",820,4744576,1,1,1,10,"3","1",44,"1","1","6","6","1","35",24,1,48,9,2,2,"2",0,0,0,"2",0,0,0,0,0,0,2146544.33333333,0,0,0,0,0,0,2146544.33333333,2146544.33333333,158.105298556425,11,158.105298556425,158,0,"1",1,48,"1",0,0,2146544.25,10434.58984375,44719.673611111
"BOGOTA",823,4744576,1,3,1,10,"3","0",23,"3","1","6","2","1","19",24,1,48,4,2,2,"2",0,0,0,"2",0,0,0,0,0,0,934536.333333333,0,0,0,0,0,0,934536.333333333,934536.333333333,158.105298556425,11,158.105298556425,158,0,"1",1,48,"1",0,0,934536.3125,4542.884765625,19469.5069444444
"BOGOTA",824,4744577,1,1,1,10,"3","0",65,"1","1","6","5","1","45",240,4,40,2,2,2,"2",0,0,0,"1",0,2.4e+07,0,0,0,0,1500000,0,0,0,2e+06,0,0,3500000,3500000,229.64388575148,11,229.64388575148,230,0,"1",1,40,"1",1,1,1500000,8750,87500
"BOGOTA",827,4744578,1,5,1,10,"6","0",20,"6","1","5","11","1","54",48,3,48,1,2,2,"2",0,0,0,"1",0,0,0,0,90000,0,843742,0,0,0,0,0,0,843742,1343742,159.423307032993,11,159.423307032993,159,1,"1",1,48,"1",0,1,843742,4101.5234375,27994.625
"BOGOTA",830,4748048,1,2,1,10,"3","0",62,"2","1","5","11","1","30",36,1,40,9,2,2,"1",0,1605000,0,"2",0,0,0,0,0,0,950000,0,0,1605000,0,0,0,2555000,2555000,255.345129931856,11,255.345129931856,255,1,"1",3,40,"1",0,0,950000,5541.66650390625,63875
"BOGOTA",831,4748048,1,1,1,10,"3","1",63,"1","1","6","1","1","58",48,1,48,8,2,2,"1",0,1e+06,0,"2",0,0,0,0,0,0,1283333.33333333,0,0,1e+06,0,0,0,2483333.33333333,2483333.33333333,255.345129931856,11,255.345129931856,255,0,"1",3,48,"1",0,0,1283333.375,6238.42626953125,51736.111111111
"BOGOTA",832,4748048,1,3,1,10,"3","1",23,"3","1","6","4","1","59",7,1,40,9,2,2,"2",0,0,0,"2",0,0,0,0,0,0,450000,0,0,0,0,0,0,450000,450000,255.345129931856,11,255.345129931856,255,0,"1",2,40,"0",0,0,450000,2625,11250
"BOGOTA",833,4748049,1,2,1,10,"6","0",49,"2","1","6","8","1","2",120,4,48,1,2,2,"2",0,0,0,"1",0,0,0,6e+06,0,0,1.5e+07,0,5e+05,0,0,0,0,15500000,15500000,158.105298556425,11,158.105298556425,158,0,"1",1,48,"1",1,1,1.5e+07,72916.6640625,322916.666666667
"BOGOTA",835,4748049,1,1,1,10,"6","1",51,"1","1","6","10","1","21",240,1,60,9,2,2,"2",0,0,0,"1",0,0,0,1.2e+07,5e+06,0,31250000,0,1e+06,0,0,0,0,32250000,32250000,158.105298556425,11,158.105298556425,158,0,"1",1,60,"1",0,0,31250000,121527.78125,537500
"BOGOTA",838,4748050,1,2,1,10,"1","0",69,"2","1","3","3","1","55",120,4,40,1,2,2,"2",0,0,0,"2",0,0,0,0,0,0,350000,0,0,0,0,0,0,350000,350000,246.221335524921,11,246.221335524921,246,0,"1",2,40,"0",1,1,350000,2041.66662597656,8750
"BOGOTA",840,4749946,1,1,1,10,"4","1",38,"1","1","6","5","1","8",106,4,48,1,2,2,"2",0,0,0,"2",0,0,0,0,0,0,4e+06,0,0,0,0,0,0,4e+06,4e+06,299.842100543163,11,299.842100543163,300,0,"1",2,48,"0",1,1,4e+06,19444.4453125,83333.3333333333
"BOGOTA",841,4749946,1,2,1,10,"4","0",37,"2","1","6","5","1","16",120,4,42,1,2,2,"2",0,0,0,"2",0,0,0,0,0,0,2e+06,0,0,0,0,0,0,2e+06,2e+06,299.842100543163,11,299.842100543163,300,0,"1",2,42,"0",1,1,2e+06,11111.111328125,47619.0476190476
"BOGOTA",842,4749946,1,4,1,10,"4","1",68,"5","1","6","4","1","53",2,4,40,2,2,2,"1",120000,160000,0,"1",0,150000,0,0,0,0,0,0,0,160000,12500,0,120000,292500,2792500,299.842100543163,11,299.842100543163,300,0,"1",2,40,"0",1,1,1617550.51747335,8541.87432821602,69812.5
"BOGOTA",843,4749946,1,5,1,10,"4","0",70,"5","1","5","11","1","53",2,4,40,2,2,2,"1",0,0,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5900000,299.842100543163,11,299.842100543163,300,1,"1",3,40,"1",1,1,1617550.51747335,8541.87432821602,147500
"BOGOTA",844,4749947,1,1,1,10,"3","1",58,"1","1","5","10","1","45",580,5,60,2,2,2,"1",1100000,0,0,"2",0,0,0,0,0,0,3500000,0,0,0,0,0,1100000,4600000,4600000,244.60182048521,11,244.60182048521,245,1,"1",1,60,"1",0,1,3500000,13611.111328125,76666.6666666667
"BOGOTA",846,4749947,1,3,1,10,"3","0",32,"3","1","6","8","1","21",8,4,48,9,2,2,"2",0,0,0,"2",0,0,0,0,0,0,2500000,0,0,0,0,0,0,2500000,2500000,244.60182048521,11,244.60182048521,245,0,"1",1,48,"1",1,0,2500000,12152.77734375,52083.3333333333
"BOGOTA",847,4749947,1,4,1,10,"3","1",30,"3","1","5","11","1","45",24,1,60,2,2,2,"2",0,0,0,"2",0,0,0,0,0,0,350000,0,0,0,0,0,0,350000,350000,244.60182048521,11,244.60182048521,245,1,"1",2,60,"0",0,1,350000,1361.11108398438,5833.33333333333
"BOGOTA",848,4749948,1,1,1,10,"2","0",33,"1","1","5","11","1","58",36,1,60,9,2,2,"2",0,0,0,"1",0,0,0,0,0,0,1883544.33333333,0,0,0,0,0,0,1883544.33333333,1883544.33333333,158.105298556425,11,158.105298556425,158,1,"1",1,60,"1",0,0,1883544.375,7324.89501953125,31392.4055555555
